LOCATION,SUBURB,Reason Code,Audit Date,Start_Lat,Start_Lng,End_Lat,End_Lng
Goulburn Valley Highway,KATAMATITE,ABCD,2024-07-01 00:00:00,-36.4997186,145.388362,-36.4997186,145.388362
Goulburn Valley Highway,YARRAWONGA,ABCD,2024-07-01 00:00:00,-36.4997186,145.388362,-36.4997186,145.388362
Goulburn Valley Highway,SEYMOUR,ABCD,2024-08-01 00:00:00,-37.0379657,145.1587358,-37.0379657,145.1587358
Goulburn Valley Highway,NATHALIA,ABCD,2024-08-01 00:00:00,-36.4997186,145.388362,-36.4997186,145.388362
Goulburn Valley Highway,NUMURKAH,ABCD,2024-10-01 00:00:00,-36.0830924,145.4317804,-36.0830924,145.4317804
Goulburn Valley Highway,WUNGHNU,ABCD,2024-10-01 00:00:00,-36.1657872,145.4317727,-36.1657872,145.4317727
Goulburn Valley Highway,KIALLA WEST,ABCD,T,-36.4775662,145.38885,-36.4775662,145.38885
Goulburn Valley Highway,MOLESWORTH,AC,2024-08-01 00:00:00,-37.1682173,145.5304155,-37.1682173,145.5304155
Goulburn Valley Highway,EILDON,C,2024-04-01 00:00:00,-37.2532209,145.882647,-37.2532209,145.882647
Goulburn Valley Highway,KORIELLA,C,2024-04-01 00:00:00,-37.1548939,145.6552618,-37.1548939,145.6552618
Goulburn Valley Highway,HOMEWOOD,C,2024-08-01 00:00:00,-37.1790359,145.3165116,-37.1790359,145.3165116
Goulburn Valley Highway,TALLYGAROOPNA,C,2024-08-01 00:00:00,-36.2397919,145.4317242,-36.2397919,145.4317242
Goulburn Valley Highway,KOONOOMOO,C,2024-10-01 00:00:00,-35.8562432,145.5589163,-35.8562432,145.5589163
Goulburn Valley Hwy,SHEPPARTON NORTH,AC,2024-08-01 00:00:00,-36.3310697,145.4061486,-36.3310697,145.4061486
Gourlay Road,TAYLORS HILL,BC,2024-05-02 00:00:00,-37.7131111,144.7401841,-37.7131111,144.7401841
Gourlay Road,HILLSIDE,BCD,2024-05-02 00:00:00,-37.6993878,144.7428503,-37.6993878,144.7428503
Governor Road,BRAESIDE,AC,2024-03-01 00:00:00,-38.0092564,145.1217383,-38.0092564,145.1217383
Gower Street,PRESTON,BCD,2024-08-01 00:00:00,-37.7418713,145.0167416,-37.7418713,145.0167416
Goynes Road,EPSOM,ABCD,2024-10-01 00:00:00,-36.7113567,144.3083527,-36.7113567,144.3083527
Graham Road,KYVALLEY,CD,2024-05-02 00:00:00,-36.29882,145.0105709,-36.29882,145.0105709
Graham Street,PORT MELBOURNE,ABCD,2024-06-01 00:00:00,-37.8225223,144.9306847,-37.8225223,144.9306847
Graham Street,WONTHAGGI,BC,2024-09-01 00:00:00,-38.606124,145.5904924,-38.606124,145.5904924
Grampians Road,MOKEPILLY,AC,2024-10-01 00:00:00,-37.0880049,142.6464076,-37.0880049,142.6464076
Grampians Road,HALLS GAP,C,2024-10-01 00:00:00,-37.1615332,142.5319202,-37.1615332,142.5319202
Grandvue Boulevard,PAKENHAM,BC,2024-04-01 00:00:00,-38.0576659,145.4397468,-38.0576659,145.4397468
Grange Drive,SOUTH MORANG,BC,2024-08-01 00:00:00,-37.6376126,145.0862864,-37.6376126,145.0862864
Grange Road,TOORAK,ABC,2024-06-01 00:00:00,-37.8348647,145.0118753,-37.8348647,145.0118753
Grange Road,ALPHINGTON,AC,2024-08-01 00:00:00,-37.7724689,145.0262851,-37.7724689,145.0262851
Grano Street,ARARAT,B,2024-10-01 00:00:00,-37.2774951,142.9524018,-37.2774951,142.9524018
Grants Road,WHITTLESEA,AC,2024-08-01 00:00:00,-37.5262978,145.0901079,-37.5239676,145.0698257
Grants Road,EDEN PARK,C,2024-08-01 00:00:00,-37.5238702,145.0689269,-37.5239676,145.0698257
Gravesend Street,COLAC,AC,2024-08-01 00:00:00,-38.3489481,143.5844305,-38.3489481,143.5844305
Gray Street,SWAN HILL,C,2023-09-01 00:00:00,-35.3467398,143.5476285,-35.3467398,143.5476285
Graydens Road,HASTINGS,ABC,2024-09-01 00:00:00,-38.2846351,145.162987,-38.2846351,145.162987
Great Alpine Road,SMOKO,ABC,2024-03-01 00:00:00,-36.8168598,147.061882,-36.8168598,147.061882
Great Alpine Road,BOWMANS FOREST,ABC,2024-04-01 00:00:00,-36.478413,146.6308665,-36.478413,146.6308665
Great Alpine Road,EUROBIN,ABC,2024-04-01 00:00:00,-36.6298246,146.8454501,-36.6298246,146.8454501
Great Alpine Road,POREPUNKAH,ABCD,2024-04-01 00:00:00,-36.6908299,146.9068031,-36.6908299,146.9068031
Great Alpine Road,EAST WANGARATTA,ACD,2024-05-02 00:00:00,-36.3700793,146.3789831,-36.3700793,146.3789831
Great Alpine Road,TARRAWINGEE,ACD,2024-05-02 00:00:00,-36.4039481,146.4686869,-36.4039481,146.4686869
Great Alpine Road,OVENS,B,2024-04-01 00:00:00,-36.6035044,146.7813746,-36.6035044,146.7813746
Great Alpine Road,DOCTORS FLAT,BC,2023-12-01 00:00:00,-37.2982754,147.7483331,-37.2982754,147.7483331
Great Alpine Road,BRIGHT,BC,2024-04-01 00:00:00,-36.7317539,146.9876887,-36.7317539,146.9876887
Great Alpine Road,HARRIETVILLE,BCD,2024-03-01 00:00:00,-36.9230314,147.0663305,-36.9230314,147.0663305
Great Alpine Road,GRANITE ROCK,C,2023-12-01 00:00:00,-37.0092306,147.0803019,-37.0092306,147.0803019
Great Alpine Road,OMEO,C,2023-12-01 00:00:00,-37.1366645,147.5082849,-37.1366645,147.5082849
Great Alpine Road,SARSFIELD,C,2023-12-01 00:00:00,-37.7507312,147.7370205,-37.7507312,147.7370205
Great Alpine Road,SWIFTS CREEK,C,2023-12-01 00:00:00,-37.2626603,147.7212476,-37.2626603,147.7212476
Great Alpine Road,WISELEIGH,C,2023-12-01 00:00:00,-37.7195784,147.8050267,-37.7195784,147.8050267
Great Alpine Road,GAPSTED,CD,T,-36.5155401,146.6777459,-36.5155401,146.6777459
Great Ocean  Road,ANGLESEA,ABCD,2024-08-01 00:00:00,-38.4072825,144.1863305,-38.4072825,144.1863305
Great Ocean  Road,APOLLO BAY,C,2024-08-01 00:00:00,-38.7547472,143.6690066,-38.7547472,143.6690066
Great Ocean Road,LORNE,ABC,2024-08-01 00:00:00,-38.5385072,143.9752512,-38.5385072,143.9752512
Great Ocean Road,PORT CAMPBELL,ABCD,2023-11-01 00:00:00,-38.6233558,143.015847,-38.6233558,143.015847
Great Ocean Road,WONGARRA,AC,2024-08-01 00:00:00,-38.6978686,143.7902944,-38.6978686,143.7902944
Great Ocean Road,PETERBOROUGH,C,2023-11-01 00:00:00,-38.5963182,142.8599242,-38.5963182,142.8599242
Great Ocean Road,SKENES CREEK,C,2024-08-01 00:00:00,-38.7246754,143.7162477,-38.7246754,143.7162477
Greaves Road,NARRE WARREN SOUTH,B,2024-04-01 00:00:00,-38.05746,145.3193446,-38.05746,145.3193446
Green Gully Road,KEILOR DOWNS,ABCD,T,-37.7276836,144.8204267,-37.7276836,144.8204267
Green Street,NOBLE PARK,B,2024-08-01 00:00:00,-37.969894,145.1641842,-37.969894,145.1641842
Greenhalghs Road,BUNKERS HILL,BC,2024-08-01 00:00:00,-37.5792057,143.7622197,-37.5792057,143.7622197
Greensborough Road,GREENSBOROUGH,ABCD,2024-08-01 00:00:00,-37.7063494,145.0892672,-37.7063494,145.0892672
Greensborough Road,YALLAMBIE,BCD,2024-08-01 00:00:00,-37.7262007,145.0801448,-37.7262007,145.0801448
Greenvale Drive,GREENVALE,BC,2024-08-01 00:00:00,-37.6429797,144.8887107,-37.6429797,144.8887107
Greenwood Drive,BUNDOORA,BCD,2024-08-01 00:00:00,-37.7060033,145.0668291,-37.7060033,145.0668291
Greigs Road,STRATHTULLOH,ABCD,2024-05-02 00:00:00,-37.750135,144.5965036,-37.750135,144.5965036
Greythorn Road,BALWYN NORTH,C,2024-06-01 00:00:00,-37.7965604,145.0984985,-37.7965604,145.0984985
Grieve Parade,ALTONA NORTH,ABCD,T,-37.8365127,144.8260814,-37.8365127,144.8260814
Grigg Road,KOONDROOK,C,T,-35.631221,144.1244267,-35.631221,144.1244267
Grubb Road,OCEAN GROVE,BC,2024-08-01 00:00:00,-38.2450521,144.538104,-38.2450521,144.538104
Guthridge Parade,SALE,C,2023-12-01 00:00:00,-38.1075934,147.0821097,-38.1075934,147.0821097
Guys Hill Road,STRATHFIELDSAYE,ABCD,2024-10-01 00:00:00,-36.8006236,144.3330326,-36.8006236,144.3330326
Hall Road,CARRUM DOWNS,ABC,2024-09-01 00:00:00,-38.1015894,145.188139,-38.1015894,145.188139
Hallam South Road,HAMPTON PARK,AC,2024-04-01 00:00:00,-38.0178998,145.2708449,-38.0178998,145.2708449
Hamilton  Highway,WINGEEL,AC,2024-08-01 00:00:00,-38.0760766,143.802892,-38.0760766,143.802892
Hamilton Highway,CRESSY,ABC,2024-08-01 00:00:00,-38.0284051,143.6683087,-38.0284051,143.6683087
Hamilton Highway,BERRYBANK,ABCD,2023-11-01 00:00:00,-37.9798345,143.495437,-37.9798345,143.495437
Hamilton Highway,MURGHEBOLUC,AC,2024-08-01 00:00:00,-38.1069167,144.1416596,-38.1069167,144.1416596
Hamilton Highway,STONEHAVEN,AC,2024-08-01 00:00:00,-38.1230883,144.2256054,-38.1230883,144.2256054
Hamilton Highway,LISMORE,C,2023-11-01 00:00:00,-37.9523975,143.347913,-37.9523975,143.347913
Hamilton Highway,MORTLAKE,C,2023-11-01 00:00:00,-38.044311,142.7697333,-38.044311,142.7697333
Hamilton Highway,PENSHURST,C,2024-10-01 00:00:00,-37.8675798,142.3424235,-37.8675798,142.3424235
Hamilton Street,PETERBOROUGH,ABCD,T,-38.6046785,142.8759101,-38.6046785,142.8759101
Hamilton Street,BROADFORD,ABCD,T,-37.2058219,145.0457105,-37.2058219,145.0457105
Hamilton-Natimuk Road,CAVENDISH,C,2024-10-01 00:00:00,-37.5273161,142.0399008,-37.5273161,142.0399008
Hampden Road,ARMADALE,CD,2024-06-01 00:00:00,-37.8574732,145.0141502,-37.8574732,145.0141502
Hampshire Road,SUNSHINE,BCD,2024-06-01 00:00:00,-37.7866571,144.8319494,-37.7866571,144.8319494
Hampton Street,BRIGHTON,ABCD,2024-03-01 00:00:00,-37.9062725,145.0080699,-37.9062725,145.0080699
Hanlon Parade,PORTLAND,C,T,-38.3280179,141.6032721,-38.3280179,141.6032721
Hanson Road,CRAIGIEBURN,C,2024-08-01 00:00:00,-37.5909502,144.9369854,-37.5909502,144.9369854
Harcourt Road,BORONIA,BC,2024-02-01 00:00:00,-37.8596123,145.2983195,-37.8596123,145.2983195
Harding Street,COBURG,BCD,2024-08-01 00:00:00,-37.7457105,144.9725481,-37.7457105,144.9725481
Hargraves Street,CASTLEMAINE,ABCD,2024-10-01 00:00:00,-37.0588987,144.2205592,-37.0588987,144.2205592
Hargreaves Street,GOLDEN SQUARE,BCD,2024-10-01 00:00:00,-36.7666275,144.2712047,-36.7666275,144.2712047
Harold Road,SPRINGVALE SOUTH,C,2024-08-01 00:00:00,-37.9756789,145.1540975,-37.9756789,145.1540975
Harris Street,WARRNAMBOOL,C,2023-11-01 00:00:00,-38.3871886,142.4709423,-38.3871886,142.4709423
Hatchlands Drive,DEER PARK,BCD,2024-06-01 00:00:00,-37.7778677,144.7612742,-37.7778677,144.7612742
Hattah-Robinvale Road,HATTAH,C,2024-08-01 00:00:00,-34.7705411,142.4007539,-34.7705411,142.4007539
Haverbrack Drive,MULGRAVE,ABCD,2024-06-01 00:00:00,-37.9311283,145.2039257,-37.9311283,145.2039257
Havilah Road,LONG GULLY,BCD,2024-10-01 00:00:00,-36.7438544,144.2641057,-36.7438544,144.2641057
Hawkins Street,SHEPPARTON,BC,2024-08-01 00:00:00,-36.3542572,145.4085208,-36.3542572,145.4085208
Hawthorn Road,CAULFIELD SOUTH,B,2024-06-01 00:00:00,-37.8942016,145.0205859,-37.8942016,145.0205859
Hazel Glen Drive,MERNDA,C,2024-08-01 00:00:00,-37.5879024,145.1117974,-37.5879024,145.1117974
Heads Road,DONVALE,C,2024-01-01 00:00:00,-37.7965936,145.2023664,-37.7965936,145.2023664
Healesville-Kinglake Road,CHUM CREEK,ABCD,2024-07-01 00:00:00,-37.606591,145.4897609,-37.606591,145.4897609
Healesville-Koo Wee Rup Road,WOORI YALLOCK,ABC,2024-05-02 00:00:00,-37.7850861,145.5249285,-37.7850861,145.5249285
Healesville-Koo Wee Rup Road,HEALESVILLE,ABC,2024-07-01 00:00:00,-37.7063914,145.5219417,-37.7063914,145.5219417
Healesville-Koo Wee Rup Road,YELLINGBO,ABC,2024-07-01 00:00:00,-37.8821618,145.531644,-37.8325293,145.5157212
Heathcote-Nagambie Road,GRAYTOWN,C,2024-08-01 00:00:00,-36.8309929,144.9370534,-36.8309929,144.9370534
Heathcote-Nagambie Road,NAGAMBIE,C,2024-08-01 00:00:00,-36.7840746,145.0983986,-36.7840746,145.0983986
Heatherdale Road,MITCHAM,C,2024-06-01 00:00:00,-37.8225451,145.2133601,-37.8225451,145.2133601
Heatherton Road,CLAYTON SOUTH,AC,2024-06-01 00:00:00,-37.9594577,145.1281193,-37.9594577,145.1281193
Heatherton Road,ENDEAVOUR HILLS,BC,2024-04-01 00:00:00,-37.9747786,145.2558938,-37.9747786,145.2558938
Heaths Road,HOPPERS CROSSING,ABCD,2024-04-01 00:00:00,-37.8776343,144.6844239,-37.8776343,144.6844239
Heaths Road,WERRIBEE,C,2023-08-01 00:00:00,-37.8761819,144.6697696,-37.8761819,144.6697696
Hedderwick Street,ESSENDON,C,2024-08-01 00:00:00,-37.7483494,144.900565,-37.7483494,144.900565
Heidelberg Road,CLIFTON HILL,BC,2024-08-01 00:00:00,-37.7855236,144.9999364,-37.7855236,144.9999364
Heidelberg-Kinglake Road,COTTLES BRIDGE,ABCD,2024-08-01 00:00:00,-37.6184428,145.2239086,-37.6184428,145.2239086
Heidelberg-Warrandyte Road,WARRANDYTE,C,2024-06-01 00:00:00,-37.7490564,145.1926733,-37.7490564,145.1926733
Heinz Lane,INVERMAY PARK,BC,2024-08-01 00:00:00,-37.5285106,143.8568102,-37.5285106,143.8568102
Henderson Road,TONGALA,ACD,T,-36.2522929,144.9481918,-36.2522929,144.9481918
Hendy Main Road,MORIAC,ABC,2024-08-01 00:00:00,-38.2464675,144.1744229,-38.2464675,144.1744229
Hensley Park Road,HAMILTON,C,2024-10-01 00:00:00,-37.6914758,142.043714,-37.6914758,142.043714
Henty Highway,BRANXHOLME,ABC,2024-10-01 00:00:00,-37.8388056,141.8421432,-37.8388056,141.8421432
Henty Highway,HAMILTON,ABC,2024-10-01 00:00:00,-37.7186709,141.9949851,-37.7186709,141.9949851
Henty Highway,MOORALLA,C,2024-10-01 00:00:00,-37.3806016,142.1590439,-37.3806016,142.1590439
Henty Highway,BRIMPAEN,C,2024-10-01 00:00:00,-37.0626651,142.1921795,-37.0626651,142.1921795
Henty Highway,BYRNEVILLE,C,2024-10-01 00:00:00,-36.9595305,142.151199,-36.9595305,142.151199
Henty Highway,RIVERSIDE,C,2024-10-01 00:00:00,-36.9595305,142.151199,-36.9595305,142.151199
Henty Highway,WONWONDAH NORTH,C,2024-10-01 00:00:00,-36.8874617,142.1347595,-36.8874617,142.1347595
Henty Highway,HAVEN,C,T,-36.7588385,142.192061,-36.7588385,142.192061
Henty Street,RESERVOIR,ABCD,2024-08-01 00:00:00,-37.718407,144.9932901,-37.718407,144.9932901
Hertford Road,SUNSHINE,BC,2024-05-02 00:00:00,-37.7820327,144.839737,-37.7820327,144.839737
Heyers Road,GROVEDALE,ABCD,2024-08-01 00:00:00,-38.2081679,144.3259874,-38.2081679,144.3259874
Heyington Avenue,THOMASTOWN,BCD,2024-08-01 00:00:00,-37.682901,145.0201295,-37.682901,145.0201295
Hidden Valley Boulevard,WALLAN,BC,2024-08-01 00:00:00,-37.3951495,144.9903328,-37.3951495,144.9903328
High Street,KANGAROO FLAT,ABCD,2023-10-01 00:00:00,-36.7993262,144.2434166,-36.7993262,144.2434166
High Street,WINDSOR,ABCD,2024-06-01 00:00:00,-37.8516923,144.9921459,-37.8516923,144.9921459
High Street,BROADFORD,ABCD,2024-08-01 00:00:00,-37.2039754,145.0483994,-37.2039754,145.0483994
High Street,SEYMOUR,ABCD,2024-08-01 00:00:00,-37.0201017,145.1386424,-37.0201017,145.1386424
High Street,LEARMONTH,ABCD,T,-37.4284245,143.724773,-37.4284245,143.724773
High Street,RESERVOIR,AC,2024-08-01 00:00:00,-37.6956201,145.0107101,-37.6956201,145.0107101
High Street,ARARAT,AC,2024-10-01 00:00:00,-37.2829155,142.9356096,-37.2829155,142.9356096
High Street,GOLDEN SQUARE,AC,2024-10-01 00:00:00,-36.7750325,144.2553761,-36.7750325,144.2553761
High Street,MELTON,BCD,2024-05-02 00:00:00,-37.6842245,144.5701719,-37.6842245,144.5701719
High Street,MELTON WEST,BCD,2024-05-02 00:00:00,-37.68556,144.5502009,-37.68556,144.5502009
High Street,EPPING,BCD,2024-08-01 00:00:00,-37.6507481,145.0243587,-37.6507481,145.0243587
High Street,LALOR,BCD,2024-08-01 00:00:00,-37.6655829,145.0166538,-37.6655829,145.0166538
High Street,GLEN IRIS,C,2024-06-01 00:00:00,-37.8617945,145.0658535,-37.8617945,145.0658535
High Street,KEW,C,2024-06-01 00:00:00,-37.8023122,145.0432034,-37.8023122,145.0432034
High Street,TEMPLESTOWE,C,2024-06-01 00:00:00,-37.7595787,145.1338475,-37.7735057,145.114388
High Street,BEAUFORT,CD,2024-08-01 00:00:00,-37.4281678,143.3884892,-37.4281678,143.3884892
High Street Road,GLEN WAVERLEY,ABCD,T,-37.8749049,145.172314,-37.8749049,145.172314
High Street Road,WANTIRNA SOUTH,AC,2024-07-01 00:00:00,-37.8767803,145.2195221,-37.8767803,145.2195221
High Street Road,MOUNT WAVERLEY,C,2024-06-01 00:00:00,-37.8698183,145.1280475,-37.8698183,145.1280475
Highbury Road,GLEN WAVERLEY,C,2024-06-01 00:00:00,-37.8617779,145.1672893,-37.8617779,145.1672893
Highbury Road,MOUNT WAVERLEY,C,2024-06-01 00:00:00,-37.8574922,145.1303411,-37.8574922,145.1303411
Highett Road,HIGHETT,ABCD,2024-06-01 00:00:00,-37.9472632,145.0294772,-37.9472632,145.0294772
Highlander Drive,CRAIGIEBURN,ABC,2024-08-01 00:00:00,-37.5781485,144.8965501,-37.5781485,144.8965501
Highlands Road,SEYMOUR,ABC,2024-08-01 00:00:00,-37.0259235,145.1927068,-37.0259235,145.1927068
Highpark Drive,WOLLERT,BCD,2024-08-01 00:00:00,-37.6145934,145.0203796,-37.6145934,145.0203796
Highton Lane,MANSFIELD,BC,2024-04-01 00:00:00,-37.067658,146.0942929,-37.067658,146.0942929
Hillcrest Avenue,KEW EAST,ABCD,2024-07-01 00:00:00,-37.8061045,145.0415527,-37.8061045,145.0415527
Hilma Street,SUNSHINE WEST,C,2024-05-02 00:00:00,-37.7912857,144.8001408,-37.7912857,144.8001408
Hodder Street,BRIGHTON EAST,AC,2024-03-01 00:00:00,-37.9057885,145.0227857,-37.9057885,145.0227857
Hodgins Road,HASTINGS,BCD,2024-09-01 00:00:00,-38.2999254,145.1674452,-38.2999254,145.1674452
Hoffmans Road,NIDDRIE,C,2024-08-01 00:00:00,-37.7434113,144.8914321,-37.7434113,144.8914321
Holden Road,DIGGERS REST,C,2024-05-02 00:00:00,-37.6569695,144.6905677,-37.6569695,144.6905677
Holdsworth Road,NORTH BENDIGO,ABCD,2024-10-01 00:00:00,-36.7342663,144.279168,-36.7342663,144.279168
Holdsworth Road,WHITE HILLS,ABCD,2024-10-01 00:00:00,-36.7308994,144.2975152,-36.7308994,144.2975152
Holmes Street,BRUNSWICK,C,2024-08-01 00:00:00,-37.7591846,144.9744367,-37.7591846,144.9744367
Homestead Road,BERWICK,B,2024-04-01 00:00:00,-38.0543565,145.3285918,-38.0543565,145.3285918
Hopetoun Road,DROUIN,ABCD,2024-09-01 00:00:00,-38.1290441,145.8641347,-38.1290441,145.8641347
Hopetoun Road,TOORAK,BC,2024-06-01 00:00:00,-37.8476026,145.0282675,-37.8476026,145.0282675
Hopkins Highway,GRASSMERE,BC,2023-11-01 00:00:00,-38.2990861,142.5635865,-38.2990861,142.5635865
Hopkins Highway,PURNIM,C,2023-11-01 00:00:00,-38.2805427,142.6095387,-38.2805427,142.6095387
Hopkins Road,TRUGANINA,ABCD,2024-08-01 00:00:00,-37.7701328,144.7010959,-37.7701328,144.7010959
Horace Street,MALVERN,BC,2024-06-01 00:00:00,-37.8608421,145.0396066,-37.8608421,145.0396066
Horseshoe Bend Road,MOUNT DUNEED,BC,2024-08-01 00:00:00,-38.2506763,144.3507215,-38.2506763,144.3507215
Hosie Road,SHEPPARTON EAST,B,2024-08-01 00:00:00,-36.3990368,145.5025125,-36.3990368,145.5025125
Hotham Road,SORRENTO,ABCD,2024-09-01 00:00:00,-38.3348681,144.7322027,-38.3348681,144.7322027
Hotham Road,PORTSEA,C,2024-09-01 00:00:00,-38.3332829,144.724786,-38.3332829,144.724786
Hotham Street,RIPPONLEA,ABCD,2024-06-01 00:00:00,-37.8764857,144.9980842,-37.8764857,144.9980842
Howe Parade,GARDEN CITY,B,2024-06-01 00:00:00,-37.8363226,144.9240195,-37.8363226,144.9240195
Howitt Street,WARRAGUL,ACD,T,-38.1691176,145.9321018,-38.1691176,145.9321018
Howitt Street,BALLARAT NORTH,BCD,2024-08-01 00:00:00,-37.543872,143.8611842,-37.543872,143.8611842
Hughes Parade,RESERVOIR,ABC,2024-08-01 00:00:00,-37.6998335,145.000587,-37.6998335,145.000587
Hughes Street,OUYEN,C,2024-08-01 00:00:00,-35.0712733,142.323533,-35.0712733,142.323533
Hull Road,CROYDON,AC,2024-07-01 00:00:00,-37.7942697,145.3004462,-37.7942697,145.3004462
Hume Drive,TAYLORS HILL,BC,2024-05-02 00:00:00,-37.7107895,144.7538864,-37.7107895,144.7538864
Hume Drive,SYDENHAM,BC,2024-05-02 00:00:00,-37.7097561,144.7683343,-37.7097561,144.7683343
Hume Drive,CAROLINE SPRINGS,BCD,2024-05-02 00:00:00,-37.7100901,144.7369979,-37.7100901,144.7369979
Hume Freeway,BORALMA,ABC,2024-04-01 00:00:00,-36.2528398,146.4229298,-36.2528398,146.4229298
Hume Freeway,BOWSER,ABC,2024-05-02 00:00:00,-36.3100566,146.3759628,-36.3100566,146.3759628
Hume Freeway,TALLAROOK,ABC,2024-08-01 00:00:00,-37.130417,145.0882506,-37.130417,145.0882506
Hume Freeway,BARNAWARTHA NORTH,ABCD,2024-10-01 00:00:00,-36.0800183,146.7564208,-36.0800183,146.7564208
Hume Freeway,WODONGA,ABCD,2024-10-01 00:00:00,-36.0988729,146.9131737,-36.0988729,146.9131737
Hume Freeway,WANGARATTA,AC,2024-04-01 00:00:00,-36.3986359,146.3277944,-36.3986359,146.3277944
Hume Freeway,VIOLET TOWN,AC,2024-04-01 00:00:00,-36.6459652,145.7218139,-36.6459652,145.7218139
Hume Freeway,LOCKSLEY,AC,2024-08-01 00:00:00,-36.8560025,145.3222597,-36.8560025,145.3222597
Hume Freeway,CHILTERN,BC,2024-10-01 00:00:00,-36.1517955,146.6297932,-36.1517955,146.6297932
Hume Freeway,AVENEL,C,2024-08-01 00:00:00,-36.9166986,145.2253559,-36.9166986,145.2253559
Hume Freeway,EUROA,C,2024-08-01 00:00:00,-36.753303,145.5868883,-36.753303,145.5868883
Humffray Street N,BROWN HILL,ABCD,T,-37.5532166,143.8933937,-37.5532166,143.8933937
Humffray Street North,BALLARAT,C,2024-08-01 00:00:00,-37.5540301,143.885586,-37.5540301,143.885586
Humphries Road,FRANKSTON,C,2024-09-01 00:00:00,-38.182631,145.1165693,-38.1755281,145.1117
Huntingdale Road,OAKLEIGH SOUTH,ABCD,2024-06-01 00:00:00,-37.9187185,145.10213,-37.9187185,145.10213
Huntingdale Road,MOUNT WAVERLEY,C,2024-06-01 00:00:00,-37.8807815,145.1093203,-37.8807815,145.1093203
Huon Creek Road,WODONGA,C,2024-10-01 00:00:00,-36.1555286,146.8645848,-36.1555286,146.8645848
Hurd Street,PORTLAND,C,T,-38.3396081,141.6014362,-38.3396081,141.6014362
Hutchison Street,SALE,C,2023-12-01 00:00:00,-38.1122321,147.0850627,-38.1122321,147.0850627
Hutton Road,KEYSBOROUGH,C,2024-08-01 00:00:00,-38.0126014,145.1559795,-38.0126014,145.1559795
Huxley Avenue,MULGRAVE,BD,2024-06-01 00:00:00,-37.9309977,145.1794291,-37.9309977,145.1794291
Hyland Highway,FLYNNS CREEK UPPER,ABC,2024-02-01 00:00:00,-38.2481756,146.6520924,-38.2481756,146.6520924
Hyland Highway,TRARALGON,ABC,2024-02-01 00:00:00,-38.2231474,146.5445549,-38.2231474,146.5445549
Hyland Highway,YARRAM,C,2023-12-01 00:00:00,-38.5315658,146.7045032,-38.5315658,146.7045032
Ibbotson Street,ST LEONARDS,BCD,2024-08-01 00:00:00,-38.170327,144.7019168,-38.170327,144.7019168
Inglis Road,BERWICK,BC,2024-04-01 00:00:00,-38.0261418,145.3660765,-38.0261418,145.3660765
Inglis Street,BALLAN,ABCD,2024-08-01 00:00:00,-37.6001462,144.2254552,-37.6001462,144.2254552
Inglis Street,GOLDEN SQUARE,CD,2024-10-01 00:00:00,-36.756121,144.2496778,-36.756121,144.2496778
Inkerman Street,MARYBOROUGH,ABCD,2024-10-01 00:00:00,-37.0479102,143.7349104,-37.0479102,143.7349104
Inverloch-Venus Bay Road,INVERLOCH,B,2024-09-01 00:00:00,-38.6339646,145.793496,-38.6339646,145.793496
Inverloch-Venus Bay Road,POUND CREEK,BC,2024-09-01 00:00:00,-38.629226,145.8259163,-38.629226,145.8259163
Ironbark Road,YARRAMBAT,ACD,2024-08-01 00:00:00,-37.6508991,145.1464287,-37.6508991,145.1464287
Jacaranda Street,RED CLIFFS,ABCD,2024-06-01 00:00:00,-34.3098485,142.1865376,-34.3098485,142.1865376
Jacksons Road,NOBLE PARK NORTH,BC,2024-08-01 00:00:00,-37.9461353,145.1916219,-37.9461353,145.1916219
James Mirams Drive,ROXBURGH PARK,AC,2024-08-01 00:00:00,-37.6202821,144.919954,-37.6202821,144.919954
Jardin Road,WOLLERT,BCD,2024-06-01 00:00:00,-37.5988596,144.9926865,-37.5988596,144.9926865
Jasper Road,BENTLEIGH,ABC,2024-03-01 00:00:00,-37.922321,145.0410194,-37.922321,145.0410194
Jasper Road,MCKINNON,BC,2024-03-01 00:00:00,-37.9118823,145.0428282,-37.9118823,145.0428282
Jeeralang North Road,HAZELWOOD NORTH,ABC,2024-02-01 00:00:00,-38.2857168,146.4858477,-38.2857168,146.4858477
Jells Road,WHEELERS HILL,AC,2024-01-01 00:00:00,-37.9070944,145.1889365,-37.9070944,145.1889365
Jetty Road,ROSEBUD,C,2024-09-01 00:00:00,-38.3734251,144.9085366,-38.3734251,144.9085366
JOBS GULLY Road,JACKASS FLAT,CD,2024-10-01 00:00:00,-36.7127973,144.2775276,-36.7127973,144.2775276
John Allan Road,WYUNA,CD,2024-05-02 00:00:00,-36.2326364,145.0495492,-36.2326364,145.0495492
John Field Drive,NEWBOROUGH,ABCD,2024-09-01 00:00:00,-38.1778443,146.2970251,-38.1778443,146.2970251
Johnson Street,RESERVOIR,BC,2024-08-01 00:00:00,-37.6997999,145.011078,-37.6997999,145.011078
Jones Road,SOMERVILLE,BC,2024-09-01 00:00:00,-38.2399898,145.1718907,-38.2431782,145.1711035
Jukes Road,FAWKNER,ABC,2024-08-01 00:00:00,-37.7020672,144.969023,-37.7020672,144.969023
Kangaroo Ground-St Andrews Road,SMITHS GULLY,A,2024-08-01 00:00:00,-37.6213097,145.2606025,-37.6213097,145.2606025
